designation,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_pseudo_colour,astrometric_pseudo_colour_error,phot_g_mean_mag,radial_velocity,radial_velocity_error,l,b,ecl_lon,ecl_lat
Gaia DR2 6253720361503774720,2015.5,233.89785432717673,0.5427416966576117,-20.08548461269741,0.44470853854342135,0.0030875222523416923,0.5108684565118439,-1.36562586423558,1.0893989019025523,-3.6468468812286448,0.9248359076557378,1.579359301896339,0.12423939914659793,19.558292,,,347.37864282014306,28.28576822727715,236.39674217594703,-0.7585530316151117
Gaia DR2 1346171913119892992,2015.5,268.64151797494065,0.35054295870091445,42.87113939401268,0.494217320756039,-0.23825393758009006,0.43752232223445875,0.8647247001585298,0.811603398320171,-11.042131876962472,1.1155347095863473,1.4439340170664197,0.11201375020398098,19.890665,,,69.31346487770541,28.062321870587937,267.52264386737914,66.29873841216572
Gaia DR2 1346118105768192256,2015.5,267.7063116266624,12.847138460296698,42.916552757546924,10.632398025686667,,,,,,,,,20.652235,,,69.20417576544223,28.74220607343013,265.8145943228713,66.32251275492543
Gaia DR2 1346173283213532288,2015.5,268.6419105796072,0.07276363305852344,42.94933976804538,0.09965027388512486,0.8413588333656645,0.08484242687601411,-8.440920669744886,0.16817197474195092,-5.74876676627621,0.20317849331236998,1.4062309400503317,0.0231265997748997,17.598614,,,69.40018566579329,28.07844935432039,267.51878251246967,66.37692395772152
Gaia DR2 1346148372403282304,2015.5,268.4758096081371,0.41595400290092166,43.21325091460753,0.7160176763664398,0.1694427857317638,0.4996687797920562,-2.8101216347291547,1.1084591565112545,-12.225842373233561,1.3730586890310381,1.6084611732440026,0.11871915406646166,20.062828,,,69.66448345435057,28.251876392948603,267.1979230588244,66.63770709647486
Gaia DR2 1346199568413104768,2015.5,269.69629490618956,0.28074473368494324,43.32246511014106,0.2716151121060006,0.9129194134963079,0.3004452383463942,2.715893976028168,0.652528127393938,-1.6938735633521635,0.6026166838057447,1.3245500919367592,0.07193074365822127,19.349392,,,69.99745406208983,27.40629613303812,269.4400468458381,66.76115564983874
Gaia DR2 1346235306837301120,2015.5,269.06266388081553,0.1121739697565809,43.366053989807405,0.12130321256007952,0.5121264848914521,0.132107190682583,-0.9415377030321023,0.28741896813224926,-7.090404264765201,0.2758091187350118,1.4705443982215625,0.03245610056430651,18.096594,,,69.93442960497805,27.865775677320276,268.27010044942904,66.79970636280068
Gaia DR2 1346240868819405568,2015.5,269.2282162895785,0.12144732853909698,43.524577588117,0.14802298011668108,3.2075476256977686,0.14605329269391465,0.7395293859476083,0.27080571154918787,-13.388974288248257,0.3153087837000075,1.3451593247371922,0.039685788439254265,18.417326,,,70.13824698426941,27.781600555108337,268.5700754185025,66.96002768099191
Gaia DR2 1346229087724575616,2015.5,268.6314397207609,3.200765790760366,43.16408700602644,2.629863864963915,,,,,,,,,19.920904,,,69.63648144677569,28.130700775469187,267.4868467693763,66.59142930659031
Gaia DR2 1346114871657465728,2015.5,267.5254101659576,0.13356058733417694,42.776335429970324,0.19201158093696202,0.13721983598404625,0.1686435055955097,-5.163566632642711,0.30581237961420354,0.04793317243819929,0.4413413897365532,1.53312603527199,0.044996098722643034,18.618793,,,69.01715172779197,28.844131722713097,265.4998562869679,66.17696472623504
Gaia DR2 1346122881772491904,2015.5,268.18045308116933,1.2968608175075476,42.85722835714033,0.9900752825392706,-2.9375234516594095,1.291108233455564,-6.801989677732834,3.212254716431082,-5.898430956491252,3.1338139119496757,0.6422528833578451,0.3214304930849803,20.823538,,,69.21828757786513,28.38999289951652,266.68356195964174,66.27556357425478
Gaia DR2 1346252104453827072,2015.5,268.9922475312749,0.40543118811505796,43.507230481502056,0.521383113719683,0.9825252161314663,0.4581267723031259,-3.872981770736071,0.9065906767092555,5.2801510571649395,1.2322149265503002,1.559101356963601,0.1329189614973938,20.305351,,,70.078549482218,27.945300934512115,268.1337765027801,66.93998316004073
Gaia DR2 1346131020735189632,2015.5,268.4094073494784,0.24051705268938,42.97771570080705,0.32646891546416684,0.2526767009762241,0.32067019192958324,-2.070174608957572,0.5451796430456544,-2.1851525885574157,0.8416604968727511,1.6184091541009191,0.08223761629638722,19.367744,,,69.39149290441256,28.250771972322983,267.0923112927678,66.40094300708397
Gaia DR2 1346292240923967744,2015.5,269.8042250008331,0.1603484300241201,44.04660183609202,0.18467356057349707,0.2419888326389665,0.1839019012770713,0.3379958839471577,0.3560843595566804,-3.897344052223529,0.37510341510810075,1.7344923920541784,0.05291161563531578,18.74263,,,70.81330826159213,27.485365262158933,269.63253546342895,67.48563296555687
Gaia DR2 1346242621165774720,2015.5,268.67275450524266,0.4051603977263767,43.27645259155779,0.6434976507052778,0.8237065365791166,0.6040069157634907,-0.45929986348970797,0.7671860330069441,-17.675356992846787,1.027311391143981,1.3479926756628515,0.1063137812503404,19.568878,,,69.76820290419998,28.12452570980095,267.55608942812,66.70447428017152
Gaia DR2 1346245163786562688,2015.5,268.85326279192407,1.0083057904982753,43.41721716987757,1.1263841017520286,0.42470473969996514,0.9750578388044113,-4.5940683958866035,2.258808053634595,7.513428851854705,2.593439619999582,1.3048520379378767,0.34400881669664435,20.775978,,,69.95510201407535,28.02527116418037,267.8811329937153,66.84806389701265
Gaia DR2 5303528391385168256,2015.5,135.45099293132537,1.1698491343628057,-57.753397847000905,1.0029048003564736,0.5879813301598854,1.2158610489532764,-2.6400072750014063,1.7885484886560572,4.4550206999074415,1.7420475474416153,1.5170849042018377,0.3190476105676171,20.615494,,,275.97086685205267,-7.461962836187861,178.94611460801434,-67.64714884214769
Gaia DR2 5303530899645311616,2015.5,135.02365396275135,0.4740478943538838,-57.79557961107275,0.5043635589585055,0.19537206371957244,0.5043087677008028,-2.8068776737350163,1.097906168047321,2.4791325815950938,1.0499261643747235,1.5057359241624075,0.12742394273897323,20.18494,,,275.8532498323104,-7.662247983904116,178.62831229127502,-67.84519750066491
Gaia DR2 5303526737816235264,2015.5,135.19509154058534,0.36699757876598044,-57.84407938754708,0.41801147942582684,0.004992128227614228,0.4364923923499402,-4.136088317145866,0.8425127499535413,6.833428091000545,0.8680356640845396,1.2888656916832426,0.11466255373444133,20.07158,,,275.9503462181433,-7.624460921346885,178.88519297285777,-67.80927951992906
Gaia DR2 5303525092854712448,2015.5,135.00459781121234,0.03918123583382328,-57.79862685566306,0.04286174814012625,0.21570460053146412,0.04546407144743687,-3.6495164903145656,0.09749067710613118,7.028168630172746,0.08438707087115657,1.5125607694909973,0.010964857857195084,16.353064,,,275.84893099617676,-7.671948357010952,178.61641181616855,-67.85480403951931
Gaia DR2 5303559757521384192,2015.5,137.12908551415723,0.5508951935522244,-58.62725895461335,0.6270549787117002,0.2940679661519271,0.596797632057801,-1.8663223371686473,1.2975040869345265,2.820185173670824,1.508514297460235,1.2115958817481225,0.14037396664771576,20.258783,,,277.2218517043543,-7.378435360486202,182.1998828774796,-67.55318074322042
Gaia DR2 5303553405280102784,2015.5,137.1540498325853,0.3106132529839765,-58.76241380656849,0.3559052280143468,0.721277174323821,0.34257097246620044,-3.908207507749038,0.7985508113352047,3.4332112563254014,0.8252092680579749,1.3795955966478386,0.08062620524334116,19.257658,,,277.33170179840863,-7.459486219098238,182.49299889083878,-67.63031713757877
Gaia DR2 5303524371294502528,2015.5,134.88565492793433,0.2546661332537504,-57.88100542563433,0.33057913755920393,-0.42089610121389104,0.3193350826037371,-2.6955718049647217,0.6168127161610957,4.140578903896432,0.6861901431283838,1.472568044190744,0.07548700246553439,19.22002,,,275.8707371540325,-7.77357362253171,178.66814676217,-67.95686266552855
Gaia DR2 5303550141103567488,2015.5,135.0282532478297,0.02063607617171814,-57.5058770592377,0.02147886046766625,0.6654656117038202,0.02310824663542443,-5.591205598709489,0.0453514701694881,6.618405268224651,0.03948148431690213,1.5954460838370392,0.006087223892271408,14.419871,,,275.63275547277806,-7.472092702936933,178.06417893302125,-67.64950398292108
Gaia DR2 5303527120079467520,2015.5,135.21920132542945,0.12436567001348411,-57.82913670715781,0.14443966164519897,0.40474485642787633,0.1441465486844546,-2.7507447683836665,0.28899966429128404,4.3474058033222915,0.3092430787518923,1.6114113092257034,0.04177450612815673,18.431807,,,275.94734766021537,-7.604988518576019,178.8782270232435,-67.78975824625473
Gaia DR2 5303526329800109696,2015.5,135.1977883617929,0.28998115313961825,-57.89566780888718,0.28058648483808696,0.00170444568104247,0.292690902407439,-4.7658548279556285,0.7387115800286389,5.3641103267537815,0.6049836856187575,1.513887333143326,0.07751073112051908,19.388342,,,275.99077982134634,-7.656979354021346,178.9899288566958,-67.84245822160852
Gaia DR2 5303540486010694656,2015.5,134.6223160198225,0.3815561588881538,-57.69965050313029,0.4607734732651546,-0.2893226425389499,0.4557222697522475,-2.9954254819651815,0.9745998279487215,2.890050937872149,1.0761913172375255,1.6490228827160331,0.10026955529077751,19.3701,,,275.6395161679951,-7.763309149775805,178.0588106966054,-67.9407904517249
Gaia DR2 5303545262015227264,2015.5,135.07879774176013,0.6572484346095764,-57.63300920176798,0.6708416964735663,-1.2093140440525767,0.6303501134313396,-3.9023114916637747,1.4666475661912632,6.782611453804114,1.3873885451184307,1.349696983657746,0.17290192276721802,20.393019,,,275.74794602416034,-7.534178895167342,178.36028172578426,-67.71472519084266
Gaia DR2 5303538458792709760,2015.5,134.64309985790504,0.36320785076552453,-57.84194322838065,0.417175848620289,0.8744990585333231,0.3977775903332755,-1.7962840719684876,0.8497957069358004,-1.3173159350682975,0.8869998592383936,1.3109980148580704,0.0932449918080307,19.66965,,,275.7564222672871,-7.84670636331199,178.36150137172217,-68.02736518693732
Gaia DR2 5303558215628715264,2015.5,137.1257855359654,0.5768965786585631,-58.689031444506206,0.6525629199896211,1.5364722385588547,0.6574492897230864,-3.886246468500796,1.144445769344119,8.48487811771972,1.235742900227049,1.383938300558264,0.15405693168999077,20.22599,,,277.266890583585,-7.421142897077588,182.32071401386708,-67.59433797738072
Gaia DR2 6726693945528969600,2015.5,276.9849139017827,0.4559513498912069,-40.07482459045549,0.4649701961840853,0.04035999757117346,0.4536978476930876,0.6381861381878495,0.7979260239369483,0.5181934275117048,0.7618394238186268,1.4457622800046264,0.12518580352969136,19.433723,,,354.28464651480175,-12.935457134444986,275.57731664472465,-16.770680265567954
Gaia DR2 6726706796072572928,2015.5,276.8667973307373,0.5148085326704963,-39.992915355278924,0.4918355450233647,1.1807147940187823,0.5500842796336194,-5.072670473186776,0.9905315928091384,-7.320673859105056,0.8920105335746817,1.7445378135554708,0.13696356829836695,19.99351,,,354.32208713563364,-12.819027285037741,275.48728523765317,-16.68434423725712
Gaia DR2 6726705627859621632,2015.5,277.17973308094935,0.13451721812472722,-39.75048593602943,0.14977633305617838,0.05625892455026401,0.17197568563880417,-1.664467467924446,0.2549713038023938,-3.2274728387125062,0.22824114735338638,1.5441620006864256,0.027500584832463565,17.624338,,,354.6510513120038,-12.935698585015599,275.75037473416216,-16.454414683639886
Gaia DR2 6726693361413418752,2015.5,277.121460069472,0.38489210815712493,-39.94681221299706,0.5051972670513661,-0.018059022491778147,0.6267150466695997,-0.2814373643655734,0.7339736606476029,-4.385177950335322,0.715870476517742,1.51288117376379,0.0919952667340592,19.278343,,,354.44882424818155,-12.976997069332281,275.6931851245814,-16.64816790319571
Gaia DR2 6726691780884441856,2015.5,277.17796469768996,0.03829650224966617,-40.06462009653783,0.03678287462313807,0.1329912931684078,0.0410398522345303,-4.904261925001148,0.07551519472115187,-2.147213126602238,0.06744801514158145,1.4910900355149859,0.009365122516250211,14.989307,,,354.35743830627024,-13.065453565578336,275.73195595058525,-16.768055538238055
Gaia DR2 6726687584687970176,2015.5,275.6889087437099,0.16731260833386447,-38.77087051736204,0.2693682123059251,0.11769461978627282,0.34336292074126534,-7.524618745982585,0.29022011724625973,-4.241849148720695,0.24404426662691842,1.6462692330477737,0.03346410902197196,17.935556,,,355.0552474108593,-11.474232950794926,274.5984622831417,-15.422356218055679
Gaia DR2 6726709682292739456,2015.5,276.963692234329,2.488798216344628,-39.837833283232975,2.4361991778408116,,,,,,,,,20.47198,,,354.49843570448303,-12.821464883446522,275.57282975621104,-16.533170225456583
Gaia DR2 6726705799641661568,2015.5,277.1556740279752,1.7853269780288399,-39.73891193195374,1.9063104357342653,,,,,,,,,20.739927,,,354.653914641461,-12.914056422824242,275.73173671201084,-16.441898860859364
Gaia DR2 6726713015187200000,2015.5,276.74273815264826,2.723268384160433,-39.785965343679564,2.1777235666135,,,,,,,,,20.651205,,,354.47356698774917,-12.645655973084367,275.3987065114737,-16.472963672347046
Gaia DR2 6726699855403967744,2015.5,277.2007989149671,0.18358134880064572,-39.8738678787416,0.2275884736066878,0.1278153885644254,0.286278489549162,-8.49282165294429,0.34177049773566714,-4.070334995536501,0.3008864153597395,1.5590020652277028,0.04584852937579319,18.164644,,,354.54291228608315,-13.001879147072646,275.7605470036772,-16.578470468544744
Gaia DR2 6726714522728317952,2015.5,276.8344098216524,0.646517776551021,-39.72000647328325,0.6508376741086621,-0.058802553555036635,0.8822898123458404,-7.435008693865588,0.9845008816294545,-5.583479914575113,0.8700603828797017,1.7254297961510157,0.12254657289978765,19.696085,,,354.56529824460694,-12.681815442389903,275.47547242854694,-16.410539256265952
Gaia DR2 6726684153029465728,2015.5,275.7143890866658,9.661155528908546,-38.829465524620396,12.060559781222832,,,,,,,,,20.834494,,,355.0101503388209,-11.517531202982633,274.6165548822739,-15.481716133928389
Gaia DR2 6726716378146233856,2015.5,277.0847575281761,0.24223086996818688,-39.70706965721232,0.256415487149828,0.11317382010815903,0.31866437055567476,-3.4301203201397286,0.48936936577799356,-3.0249906166762974,0.4173779546567224,1.538768132268563,0.05674629526871415,18.615818,,,354.6601916190505,-12.851194360554127,275.67665283697454,-16.407294919510246
Gaia DR2 6726697037924699392,2015.5,276.9600872370906,0.26672454619066444,-39.93682646200427,0.27029967101614283,0.03530955234714138,0.3080444051991087,-2.3241773344473016,0.5058680461484342,-8.161952205263509,0.4618146327137321,1.4898581900509575,0.05954285310626671,19.082655,,,354.40505697898874,-12.860431556232786,275.56475111615896,-16.631898906255135
Gaia DR2 6726692227561105792,2015.5,277.1460189946888,0.02630543272460157,-40.012193186961866,0.026863916758737224,0.06409274550903701,0.0304327935078158,-3.461875587945681,0.051945607440141504,-4.652246213975354,0.04566840336989533,1.4717314580233358,0.006531653141089541,14.096483,,,354.39589742703225,-13.021373949436803,275.70928489441644,-16.71443234689614
Gaia DR2 4291152819590427904,2015.5,293.49351043857945,1.2804056350173088,4.920361785880061,0.915612067556704,1.945621667629314,1.4732026094434783,-3.849521570298139,2.6306011593926963,-5.45133111074048,1.8400248736320353,1.4101294436789866,0.2311731067767343,20.61906,,,42.221621904892324,-7.152959694935923,296.2834788130503,26.241289223621543
Gaia DR2 4291127633900687232,2015.5,293.45240735779134,0.3235225775354134,4.675582385056067,0.27683714645603885,0.49050008144885654,0.35766610732934356,-1.7471840285738374,0.7174597756687385,-6.616448355538455,0.6019686461297042,1.479223235187698,0.06204466279333975,19.400017,,,41.98460978898049,-7.2323353090181275,296.1904639932853,26.007579382854992
Gaia DR2 4291147317736195200,2015.5,293.3587293254654,0.5323436397543165,4.878696132915305,0.4193166348451338,2.0571175569984517,0.5986057087433311,5.850606316447914,1.0878979977935688,0.34147963163753825,0.8453206961694603,1.2710225582671564,0.09271931791842852,19.912539,,,42.120744519115156,-7.054223490938574,296.12792720382254,26.223951361851736
